id,glottocode,langname,langfamily,area,population,subsistence,latitude,longitude,avgmonth_tmp,minmonth_tmp,maxmonth_pre,maxmonth_wnd,logpop
hvd.hwsg35,mode1248,Modern Greek,Indo-European,Eurasia,11792480,other,38.36,23.13,15.187500268883175,6.810000069936117,96.82000045776368,1.7,16.2829725981459
uc1.b5200021,mode1248,Modern Greek,Indo-European,Eurasia,11792480,other,38.36,23.13,15.187500268883175,6.810000069936117,96.82000045776368,1.7,16.2829725981459
nyp.33433075849343,mode1248,Modern Greek,Indo-European,Eurasia,11792480,other,38.36,23.13,15.187500268883175,6.810000069936117,96.82000045776368,1.7,16.2829725981459
uc1.32106014581794,mode1248,Modern Greek,Indo-European,Eurasia,11792480,other,38.36,23.13,15.187500268883175,6.810000069936117,96.82000045776368,1.7,16.2829725981459
ien.35556042382507,mode1248,Modern Greek,Indo-European,Eurasia,11792480,other,38.36,23.13,15.187500268883175,6.810000069936117,96.82000045776368,1.7,16.2829725981459
uc1.c040007206,mode1248,Modern Greek,Indo-European,Eurasia,11792480,other,38.36,23.13,15.187500268883175,6.810000069936117,96.82000045776368,1.7,16.2829725981459
iau.31858024311809,mode1248,Modern Greek,Indo-European,Eurasia,11792480,other,38.36,23.13,15.187500268883175,6.810000069936117,96.82000045776368,1.7,16.2829725981459
uc1.31822023452931,mode1248,Modern Greek,Indo-European,Eurasia,11792480,other,38.36,23.13,15.187500268883175,6.810000069936117,96.82000045776368,1.7,16.2829725981459
hvd.hwmjz8,hebr1245,Modern Hebrew,Afro-Asiatic,Eurasia,4850000,other,31.1056,35.0179,16.545833643277486,14.31000010172526,59.45333366394043,3.4,15.394489262913666
osu.32435054850235,hebr1245,Modern Hebrew,Afro-Asiatic,Eurasia,4850000,other,31.1056,35.0179,16.545833643277486,14.31000010172526,59.45333366394043,3.4,15.394489262913666
pst.000006990442,hebr1245,Modern Hebrew,Afro-Asiatic,Eurasia,4850000,other,31.1056,35.0179,16.545833643277486,14.31000010172526,59.45333366394043,3.4,15.394489262913666
mdp.49015002913722,hebr1245,Modern Hebrew,Afro-Asiatic,Eurasia,4850000,other,31.1056,35.0179,16.545833643277486,14.31000010172526,59.45333366394043,3.4,15.394489262913666
mdp.39015021877116,hebr1245,Modern Hebrew,Afro-Asiatic,Eurasia,4850000,other,31.1056,35.0179,16.545833643277486,14.31000010172526,59.45333366394043,3.4,15.394489262913666
nyp.33433106916814,hebr1245,Modern Hebrew,Afro-Asiatic,Eurasia,4850000,other,31.1056,35.0179,16.545833643277486,14.31000010172526,59.45333366394043,3.4,15.394489262913666
uiuc.5414046,hebr1245,Modern Hebrew,Afro-Asiatic,Eurasia,4850000,other,31.1056,35.0179,16.545833643277486,14.31000010172526,59.45333366394043,3.4,15.394489262913666
uva.x000233893,hebr1245,Modern Hebrew,Afro-Asiatic,Eurasia,4850000,other,31.1056,35.0179,16.545833643277486,14.31000010172526,59.45333366394043,3.4,15.394489262913666
uc2.ark:/13960/t3st7j422,hebr1245,Modern Hebrew,Afro-Asiatic,Eurasia,4850000,other,31.1056,35.0179,16.545833643277486,14.31000010172526,59.45333366394043,3.4,15.394489262913666
uva.x004242694,hebr1245,Modern Hebrew,Afro-Asiatic,Eurasia,4850000,other,31.1056,35.0179,16.545833643277486,14.31000010172526,59.45333366394043,3.4,15.394489262913666
uva.x000424886,hebr1245,Modern Hebrew,Afro-Asiatic,Eurasia,4850000,other,31.1056,35.0179,16.545833643277486,14.31000010172526,59.45333366394043,3.4,15.394489262913666
hawaii.mokilese_harrison_moki1238,moki1238,Mokilese,Austronesian,Papunesia,1050,other,6.65651,159.776,27.63888929155138,27.426667086283366,357.010004679362,2.9,6.956545443151569
mdp.39015033646491,monn1252,Mon,Austroasiatic,Eurasia,851000,other,15.49394,98.122465,24.62222261428833,22.73333346048991,867.9800211588541,1.1,13.65416740755551
mdp.39015024013255,monn1252,Mon,Austroasiatic,Eurasia,851000,other,15.49394,98.122465,24.62222261428833,22.73333346048991,867.9800211588541,1.1,13.65416740755551
uva.x000043251,moro1292,Moroccan Arabic,Afro-Asiatic,Africa,20140000,other,32.5,-7.5,17.79000025590261,11.506666819254557,60.76666716734568,3.1,16.81821844525469
inu.30000075086011,luxe1241,Moselle Franconian,Indo-European,Eurasia,320000,other,49.6839,6.14931,8.962222373402781,0.4933333615461985,91.39333454767863,4.2,12.676076274775909
hvd.32044086553542,mota1237,Mota,Austronesian,Papunesia,900,other,-13.835361,167.690924,26.04083372222053,25.02666695912679,367.9966710408529,2.6,6.802394763324311
other.mudburra_green_mudb1240,mudb1240,Mudburra,Pama-Nyungan,Australia,130,hunter-gatherer,-16.7694,132.329,26.287222544352215,19.396667162577312,164.6533364613851,2.7,4.867534450455582
mdp.39015040731021,muna1247,Muna,Austronesian,Papunesia,300000,other,-5.40419,122.541,25.534722561306424,24.600000381469727,262.34667205810547,3,12.611537753638338
uc1.b3910633,mund1320,Mundari,Austroasiatic,Eurasia,1560280,other,23.03,85.85,25.26194484233856,17.813333606719972,331.51333872477215,2.3,14.26037585029931
uva.x002252799,mung1266,Mungaka,Atlantic-Congo,Africa,50100,other,5.89752,10.0294,19.46666702164544,18.093333625793456,392.0100036621094,2.4,10.821776287072955
inu.30000045711474,muru1266,Muruwari,Pama-Nyungan,Australia,2000,hunter-gatherer,-28.9618,146.546,20.73277810414632,11.800000222524009,58.39000070095062,3.7,7.600902459542082
webonary.chizigula_dayley_mush1238,mush1238,Mushungulu,Atlantic-Congo,Africa,23000,other,0.00689,42.6626,27.688889243867663,25.983333524068197,84.61333538691203,4.3,10.043249494911286
uva.x002074045,mwag1236,Mwaghavul,Afro-Asiatic,Africa,295000,other,9.47205,8.96522,23.469722562366066,21.836666997273763,255.20667165120443,3.9,12.594730635321957
uva.x002263772,misk1235,Mískito,Misumalpan,North America,183000,hunter-gatherer,15.1576,275.7058,26.59194482697381,25.12666708628337,398.606672668457,7.9,12.117241431823558
other.nafsan_thieberger_sout2856,sout2856,Nafsan,Austronesian,Papunesia,6000,other,-17.7006,168.377,24.413889270358617,22.416667175292968,366.3400054931641,3.2,8.699514748210191
pacific.nakanai_chowning_naka1262,naka1262,Nakanai,Austronesian,Papunesia,13000,other,-5.59931,150.888,24.979167032241826,24.380000432332356,712.1866780598958,3.2,9.472704636443673
chi.14718491,nanc1247,Nancowry,Austroasiatic,Eurasia,930,other,7.94812,93.3921,26.453333716922337,25.890000597635904,277.09667104085287,4.5,6.835184586147301
mdp.39015055206166,nand1266,Nandi,Nilotic,Africa,938000,other,0.793737,35.408478,17.186667047606573,16.000000476837158,168.58000361124675,3.7,13.751505227988362
mdp.39015058206023,naro1249,Naro,Khoe-Kwadi,Africa,14000,hunter-gatherer,-22.0939,20.7458,20.85444478193919,13.383333492279052,78.72333402633667,2.1,9.546812608597396
other.mosuo_michaud_yong1270,yong1270,Narua,Sino-Tibetan,Eurasia,47000,other,27.8,100.9,8.79166679152598,1.1766666809717814,207.8933359781901,2.7,10.757902880692196
ien.35556005007158,nava1243,Navajo,Athabaskan-Eyak-Tlingit,North America,149000,other,36.33,250.62,8.620277940813038,-3.2600000460942584,46.64666724205017,5.1,11.911701584927597
mdp.39015034899610,nava1243,Navajo,Athabaskan-Eyak-Tlingit,North America,149000,other,36.33,250.62,8.620277940813038,-3.2600000460942584,46.64666724205017,5.1,11.911701584927597
umn.31951d03000663j,nava1243,Navajo,Athabaskan-Eyak-Tlingit,North America,149000,other,36.33,250.62,8.620277940813038,-3.2600000460942584,46.64666724205017,5.1,11.911701584927597
uc1.32106011333934,nava1243,Navajo,Athabaskan-Eyak-Tlingit,North America,149000,other,36.33,250.62,8.620277940813038,-3.2600000460942584,46.64666724205017,5.1,11.911701584927597
mdp.49015002913870,nava1243,Navajo,Athabaskan-Eyak-Tlingit,North America,149000,other,36.33,250.62,8.620277940813038,-3.2600000460942584,46.64666724205017,5.1,11.911701584927597
webonary.mungong_hamm_ncan1245,ncan1245,Ncane-Mungong,Atlantic-Congo,Africa,15500,other,6.50696,10.5312,23.31638929049174,21.96666717529297,327.5633377075195,2.1,9.648595302907339
uva.x000067193,ndau1241,Ndau,Atlantic-Congo,Africa,2380000,other,-20.1239,33.1739,23.456389252344767,18.820000457763673,172.25333671569825,3.2,14.682611045647658
uva.x002669679,ndon1254,Ndonga,Atlantic-Congo,Africa,1070000,other,-17.22,17.35,22.470833701557584,16.506667137145996,141.14333521525066,1.6,13.883169206438088
dictionaria.nen_evans_nenn1238,nenn1238,Nen,Yam,Papunesia,250,other,-8.62183,142.032,26.786389282014635,25.37666702270508,274.62000630696616,5.3,5.521460917862246
pacific.nengone_tryon_neng1238,neng1238,Nengone,Austronesian,Papunesia,6500,other,-21.5305,167.964,22.5852781507704,19.396667035420737,222.68000411987305,3.8,8.779557455883728
mdp.39015004026855,nucl1706,Neo-Mandaic,Afro-Asiatic,Eurasia,500,other,31.3443,48.8128,24.772222635481093,12.386666870117187,62.6966678460439,3.6,6.214608098422191
mdp.39015032904321,nepa1254,Nepali,Indo-European,Eurasia,16903270,other,28,85,5.5080556293535565,-2.4800000449021655,189.5433354695638,1.9,16.643017652300568
mdp.39015050664195,nepa1254,Nepali,Indo-European,Eurasia,16903270,other,28,85,5.5080556293535565,-2.4800000449021655,189.5433354695638,1.9,16.643017652300568
uc1.32106020437726,nepa1254,Nepali,Indo-European,Eurasia,16903270,other,28,85,5.5080556293535565,-2.4800000449021655,189.5433354695638,1.9,16.643017652300568
mdp.39015038613447,nepa1254,Nepali,Indo-European,Eurasia,16903270,other,28,85,5.5080556293535565,-2.4800000449021655,189.5433354695638,1.9,16.643017652300568
mdp.39015052759316,nepa1254,Nepali,Indo-European,Eurasia,16903270,other,28,85,5.5080556293535565,-2.4800000449021655,189.5433354695638,1.9,16.643017652300568
mdp.39015065376363,nepa1254,Nepali,Indo-European,Eurasia,16903270,other,28,85,5.5080556293535565,-2.4800000449021655,189.5433354695638,1.9,16.643017652300568
uc1.b4556561,nepa1254,Nepali,Indo-European,Eurasia,16903270,other,28,85,5.5080556293535565,-2.4800000449021655,189.5433354695638,1.9,16.643017652300568
inu.30000000756001,nepa1254,Nepali,Indo-European,Eurasia,16903270,other,28,85,5.5080556293535565,-2.4800000449021655,189.5433354695638,1.9,16.643017652300568
mdp.39015029746917,nepa1254,Nepali,Indo-European,Eurasia,16903270,other,28,85,5.5080556293535565,-2.4800000449021655,189.5433354695638,1.9,16.643017652300568
mdp.39015058952741,nepa1254,Nepali,Indo-European,Eurasia,16903270,other,28,85,5.5080556293535565,-2.4800000449021655,189.5433354695638,1.9,16.643017652300568
njp.32101074870864,nezp1238,Nez Perce,Sahaptian,North America,200,hunter-gatherer,46.3073,243.592,7.843055742213296,-2.810000043114026,83.00333496729533,4.5,5.298317366548036
mdp.39015058718803,ngaa1240,Ngaanyatjarra,Pama-Nyungan,Australia,990,hunter-gatherer,-25.7514,127.602,21.619167041778564,12.523333485921224,38.763333881894745,4.5,6.897704943128636
other.dalabon_evans_ngal1292,ngal1292,Ngalkbun,Gunwinyguan,Australia,100,hunter-gatherer,-13.9783,133.936,26.683333688312107,22.01000035603841,265.5500040690104,2.5,4.605170185988092
other.ngandi_heath_ngan1295,ngan1295,Ngandi,Gunwinyguan,Australia,2000,hunter-gatherer,-12.8448,134.649,27.00250035921733,23.30333360036214,265.69333928426107,3.2,7.600902459542082
uc1.31210011764808,niue1239,Niuean,Austronesian,Papunesia,7950,other,-19.06,190.14,24.351667059792412,22.570000394185385,323.00333836873375,6.3,8.980927207648378
mdp.39015042081300,nort2943,North Alaskan Inupiatun,Eskimo-Aleut,North America,6420,hunter-gatherer,69.582,216.23,-12.394722419749533,-28.830000368754067,26.493333756178615,3.9,8.767173396684006
mdp.39015041370175,nort2697,North Azerbaijani,Turkic,Eurasia,6460000,other,40.97768,46.4737,13.113333564334448,1.1633333186308543,66.51333478291829,2.3,15.681139875758785
uiug.30112025233245,nort2671,North Saami,Uralic,Eurasia,20700,other,68.725,22.1113,-2.726388946092791,-15.520000330607097,75.74333477020264,3.5,9.93788897925346
uc1.32106006084187,nort2952,Northeast Maidu,Maiduan,North America,100,hunter-gatherer,40.4102,239.355,7.941666797238091,-0.5033333326379458,133.71000235875448,4,4.605170185988092
other.northernalta_laguia_nort2875,nort2875,Northern Alta,Austronesian,Papunesia,200,hunter-gatherer,15.6913,121.454,24.837778186798097,22.810000292460124,349.21333872477214,2.4,5.298317366548036
hvd.32044086555802,nort2810,Northern Grebo,Kru,Africa,84500,other,5.17103,-8.1409,24.57277814547221,23.410000356038413,348.5833404541016,2.5,11.344506813345266
mdp.39015056469300,nort2646,Northern Pashto,Indo-European,Eurasia,9590000,other,34,71.33,20.604722526338364,9.066666889190676,96.80666980743408,1.7,16.07623144685962
wu.89001376342,nort2646,Northern Pashto,Indo-European,Eurasia,9590000,other,34,71.33,20.604722526338364,9.066666889190676,96.80666980743408,1.7,16.07623144685962
mdp.39015040087432,tosk1239,Northern Tosk Albanian,Indo-European,Eurasia,2915000,other,41,20,14.390278045336403,5.833333428700765,159.21000111897786,2.2,14.88538037776673
mdp.39015080699625,nort2690,Northern Uzbek,Turkic,Eurasia,17695000,other,40.886,69.211,15.15194468850063,1.2533333385984102,80.59666767120362,3.2,16.6887926717617
mdp.39015067635501,nort2690,Northern Uzbek,Turkic,Eurasia,17695000,other,40.886,69.211,15.15194468850063,1.2533333385984102,80.59666767120362,3.2,16.6887926717617
mdp.39015002640442,nort2690,Northern Uzbek,Turkic,Eurasia,17695000,other,40.886,69.211,15.15194468850063,1.2533333385984102,80.59666767120362,3.2,16.6887926717617
umn.31951d029258128,yaki1237,Northwest Sahaptin,Sahaptian,North America,3000,hunter-gatherer,46.2655,239.244,7.6750001395535135,-2.226666706552108,90.51333522796632,4,8.006367567650246
mdp.39015071199619,nort2961,Northwestern Ojibwa,Algic,North America,20000,hunter-gatherer,51.6192,272.2138,-1.5650000186637043,-22.46666711171468,97.37333488464355,4.5,9.903487552536127
nyp.33433075867600,norw1258,Norwegian,Indo-European,Eurasia,4639000,other,59.92,10.71,5.236388983494706,-4.7066667457421625,94.29666811625162,4.3,15.35000938373388
uc1.32106013882870,norw1258,Norwegian,Indo-European,Eurasia,4639000,other,59.92,10.71,5.236388983494706,-4.7066667457421625,94.29666811625162,4.3,15.35000938373388
inu.32000002283234,norw1258,Norwegian,Indo-European,Eurasia,4639000,other,59.92,10.71,5.236388983494706,-4.7066667457421625,94.29666811625162,4.3,15.35000938373388
inu.39000006143908,norw1258,Norwegian,Indo-European,Eurasia,4639000,other,59.92,10.71,5.236388983494706,-4.7066667457421625,94.29666811625162,4.3,15.35000938373388
uc1.c070882444,norw1258,Norwegian,Indo-European,Eurasia,4639000,other,59.92,10.71,5.236388983494706,-4.7066667457421625,94.29666811625162,4.3,15.35000938373388
mdp.39015020574128,norw1258,Norwegian,Indo-European,Eurasia,4639000,other,59.92,10.71,5.236388983494706,-4.7066667457421625,94.29666811625162,4.3,15.35000938373388
hvd.hx5j4c,norw1258,Norwegian,Indo-European,Eurasia,4639000,other,59.92,10.71,5.236388983494706,-4.7066667457421625,94.29666811625162,4.3,15.35000938373388
mdp.39015054064434,norw1258,Norwegian,Indo-European,Eurasia,4639000,other,59.92,10.71,5.236388983494706,-4.7066667457421625,94.29666811625162,4.3,15.35000938373388
mdp.39015043048399,norw1258,Norwegian,Indo-European,Eurasia,4639000,other,59.92,10.71,5.236388983494706,-4.7066667457421625,94.29666811625162,4.3,15.35000938373388
inu.30000092834559,norw1258,Norwegian,Indo-European,Eurasia,4639000,other,59.92,10.71,5.236388983494706,-4.7066667457421625,94.29666811625162,4.3,15.35000938373388
mdp.39015068344897,norw1258,Norwegian,Indo-European,Eurasia,4639000,other,59.92,10.71,5.236388983494706,-4.7066667457421625,94.29666811625162,4.3,15.35000938373388
uva.x000352909,nuer1246,Nuer,Nilotic,Africa,804900,other,8.13911,32.3829,28.301111523310343,26.54000040690104,164.98666966756184,2.8,13.598473325081825
mdp.39015029444463,nugu1241,Nugunu,Pama-Nyungan,Australia,100,hunter-gatherer,-31.9899,133.908,16.962778086132474,10.993333562215168,35.87333377202352,5.2,4.605170185988092
mdp.39015001714594,nung1283,Nung,Tai-Kadai,Eurasia,856000,other,20.8965,104.286,22.99333369202084,16.833333619435628,369.4533406575521,2.1,13.66002565512388
uc1.b3312880,nupe1254,Nupe-Nupe-Tako,Atlantic-Congo,Africa,800000,other,9.18404,5.40031,27.99583370950487,25.96666717529297,229.00000483194987,2.4,13.592367006650065
inu.30000109945356,nuuc1236,Nuu-chah-nulth,Wakashan,North America,7680,hunter-gatherer,49.67,233.33,8.212222353472479,3.3033333542446295,464.53001098632814,5.4,8.946374826141717
uva.x000041976,nyan1308,Nyanja,Atlantic-Congo,Africa,8402000,other,-14.8047,32.8108,23.76583374341329,19.973333867390952,250.6066721598307,3,15.943980330711465
nyp.33433069248700,nyan1308,Nyanja,Atlantic-Congo,Africa,8402000,other,-14.8047,32.8108,23.76583374341329,19.973333867390952,250.6066721598307,3,15.943980330711465
uva.x000079094,nyan1308,Nyanja,Atlantic-Congo,Africa,8402000,other,-14.8047,32.8108,23.76583374341329,19.973333867390952,250.6066721598307,3,15.943980330711465
uva.x000936910,nyan1308,Nyanja,Atlantic-Congo,Africa,8402000,other,-14.8047,32.8108,23.76583374341329,19.973333867390952,250.6066721598307,3,15.943980330711465
uva.x000356379,nyan1307,Nyankole,Atlantic-Congo,Africa,2330000,other,-0.46364,30.548,20.389167054494223,19.916666920979814,147.17333577473957,2.2,14.661378825541883
webonary.lunyole_musimami_nyol1238,nyol1238,Nyole,Atlantic-Congo,Africa,341000,other,0.88072,33.9181,23.13611152436998,22.196667035420734,217.0800038655599,2.6,12.739637756265655
mdp.39015053535210,nzim1238,Nzima,Atlantic-Congo,Africa,328700,other,5.1785,-2.81123,26.291667074627345,24.566666984558104,442.8000071207682,1.9,12.70290075965231
mdp.39015069452590,oriy1255,Odia,Indo-European,Eurasia,34463280,other,21,85,26.44555597305298,20.00333372751872,334.9033391316732,4,17.35540496735512
mdp.39015069919408,oriy1255,Odia,Indo-European,Eurasia,34463280,other,21,85,26.44555597305298,20.00333372751872,334.9033391316732,4,17.35540496735512
mdp.39015022928488,oriy1255,Odia,Indo-European,Eurasia,34463280,other,21,85,26.44555597305298,20.00333372751872,334.9033391316732,4,17.35540496735512
mdp.39015052970277,oriy1255,Odia,Indo-European,Eurasia,34463280,other,21,85,26.44555597305298,20.00333372751872,334.9033391316732,4,17.35540496735512
mdp.39015032889118,oksa1245,Oksapmin,Nuclear Trans New Guinea,Papunesia,8000,other,-5.20797,142.177,22.305833715862697,21.676667086283366,365.07667490641273,2.9,8.987196820661973
mdp.39015012932086,oldc1244,Old Chinese,Sino-Tibetan,Eurasia,57671400,other,36.12,114.32,13.74555577372925,-1.1866666711866856,165.49333699544272,3.3,17.870271941350342
mdp.39015066578827,olde1238,Old English,Indo-European,Eurasia,2250000,other,51.06,-1.31,9.496666824921135,3.6300000719726087,83.99666798909506,4.7,14.626440774180603
mdp.39015031024238,olde1238,Old English,Indo-European,Eurasia,2250000,other,51.06,-1.31,9.496666824921135,3.6300000719726087,83.99666798909506,4.7,14.626440774180603
mdp.39015014202660,olde1238,Old English,Indo-European,Eurasia,2250000,other,51.06,-1.31,9.496666824921135,3.6300000719726087,83.99666798909506,4.7,14.626440774180603
mdp.39015040768312,olde1238,Old English,Indo-European,Eurasia,2250000,other,51.06,-1.31,9.496666824921135,3.6300000719726087,83.99666798909506,4.7,14.626440774180603
mdp.39015014234234,olde1238,Old English,Indo-European,Eurasia,2250000,other,51.06,-1.31,9.496666824921135,3.6300000719726087,83.99666798909506,4.7,14.626440774180603
mdp.49015002910116,olde1238,Old English,Indo-European,Eurasia,2250000,other,51.06,-1.31,9.496666824921135,3.6300000719726087,83.99666798909506,4.7,14.626440774180603
uc2.ark:/13960/t3nv9dn01,oldf1239,Old French,Indo-European,Eurasia,16000000,other,48.8,1.11,10.17277797172881,3.3000000787278014,65.34000145594278,4.7,16.588099280204055
hvd.32044010376218,oldf1239,Old French,Indo-European,Eurasia,16000000,other,48.8,1.11,10.17277797172881,3.3000000787278014,65.34000145594278,4.7,16.588099280204055
uva.x000393617,oldf1239,Old French,Indo-European,Eurasia,16000000,other,48.8,1.11,10.17277797172881,3.3000000787278014,65.34000145594278,4.7,16.588099280204055
mdp.39015080870085,oldf1239,Old French,Indo-European,Eurasia,16000000,other,48.8,1.11,10.17277797172881,3.3000000787278014,65.34000145594278,4.7,16.588099280204055
pacific.angkoriankhmer_jenner_oldk1249,oldk1249,Old Khmer,Austroasiatic,Eurasia,17000000,other,13.4125,103.866667,27.694167031182182,25.153333854675292,259.60667114257814,1.9,16.64872390202049
pacific.preangkoriankhmer_jenner_oldk1249,oldk1249,Old Khmer,Austroasiatic,Eurasia,17000000,other,13.4125,103.866667,27.694167031182182,25.153333854675292,259.60667114257814,1.9,16.64872390202049
mdp.39015037813410,oldn1244,Old Norse,Indo-European,Eurasia,900000,other,63.42,10.38,3.913333404457404,-3.8100000518063704,127.19000097910563,5.7,13.710150042306449
pacific.orokolo_brown_orok1267,orok1267,Orokolo,Eleman,Papunesia,13000,hunter-gatherer,-7.81309,145.34,26.81833374235365,25.683333905537925,406.8333358764648,4.7,9.472704636443673
inu.30000061586859,osag1243,Osage,Siouan,North America,100,hunter-gatherer,36.7828,263.7051,14.67611132369687,0.6133333320418993,127.21333554585776,5.9,4.605170185988092
pacific.paamese_crowley_paam1238,paam1238,Paama,Austronesian,Papunesia,6000,other,-16.47548,168.23693,23.627500385708277,22.01333376566569,383.2033401489258,3,8.699514748210191
pacific.paiwan_ferrel_paiw1248,paiw1248,Paiwan,Austronesian,Papunesia,66100,other,22.3271,120.806,22.902778146002028,18.00666707356771,438.7866752624512,5.1,11.098924025839777
hawaii.palauan_josephs_pala1344,pala1344,Palauan,Austronesian,Papunesia,14800,other,7.34138,134.476678,27.551111533906724,27.176667086283366,352.0033398946126,2.5,9.6023824597522065
uva.x000715005,pala1344,Palauan,Austronesian,Papunesia,14800,other,7.34138,134.476678,27.551111533906724,27.176667086283366,352.0033398946126,2.5,9.6023824597522065
uc1.b5077487,pali1273,Pali,Indo-European,Eurasia,22500000,other,24.5271,82.251,25.556389321221246,16.293333752950033,294.99667205810545,2.9,16.929025867174648
uva.x004283463,pali1273,Pali,Indo-European,Eurasia,22500000,other,24.5271,82.251,25.556389321221246,16.293333752950033,294.99667205810545,2.9,16.929025867174648
mdp.39015032812433,pali1273,Pali,Indo-European,Eurasia,22500000,other,24.5271,82.251,25.556389321221246,16.293333752950033,294.99667205810545,2.9,16.929025867174648
uc1.31210018816189,pali1273,Pali,Indo-European,Eurasia,22500000,other,24.5271,82.251,25.556389321221246,16.293333752950033,294.99667205810545,2.9,16.929025867174648
uc1.b3738427,pali1273,Pali,Indo-European,Eurasia,22500000,other,24.5271,82.251,25.556389321221246,16.293333752950033,294.99667205810545,2.9,16.929025867174648
dictionaria.palula_liljegren_phal1254,phal1254,Palula,Indo-European,Eurasia,10000,other,35.5096,71.8421,6.40277791896628,-6.156666747728983,127.530002339681,2.6,9.210340371976184
hawaii.kapampangan_forman_pamp1243,pamp1243,Pampanga,Austronesian,Papunesia,1900000,other,14.9603,120.502,27.362778165605334,25.720000394185384,607.1433380126953,2.7,14.457364444136669
hawaii.pangasinan_benton_pang1290,pang1290,Pangasinan,Austronesian,Papunesia,1160000,other,15.9377,120.365,26.146667040718928,24.50333379109701,724.6433512369791,2.9,13.963930563082547
txu.059173018291702,papi1253,Papiamento,Indo-European,South America,239400,other,12.48485,290.06012,28.468333689371743,26.896666781107584,84.51333408355713,6.8,12.38589107210601
uva.x001319805,pedi1238,Pedi,Atlantic-Congo,Africa,4090000,other,-24.7993,29.471800000000002,20.26000031100379,13.596666844685872,99.3300011952718,2.7,15.224055528018985
inu.39000001669170,pedi1238,Pedi,Atlantic-Congo,Africa,4090000,other,-24.7993,29.471800000000002,20.26000031100379,13.596666844685872,99.3300011952718,2.7,15.224055528018985
mdp.39015077676370,pedi1238,Pedi,Atlantic-Congo,Africa,4090000,other,-24.7993,29.471800000000002,20.26000031100379,13.596666844685872,99.3300011952718,2.7,15.224055528018985
uva.x002126479,pedi1238,Pedi,Atlantic-Congo,Africa,4090000,other,-24.7993,29.471800000000002,20.26000031100379,13.596666844685872,99.3300011952718,2.7,15.224055528018985
wu.89092536275,penn1240,Pennsylvania German,Indo-European,North America,209280,other,40.030507,283.6789,10.808889079135325,-2.61333335613211,102.77666886647542,4.9,12.251428347250972
chi.14889459,penn1240,Pennsylvania German,Indo-European,North America,209280,other,40.030507,283.6789,10.808889079135325,-2.61333335613211,102.77666886647542,4.9,12.251428347250972
wu.89017649658,penn1240,Pennsylvania German,Indo-European,North America,209280,other,40.030507,283.6789,10.808889079135325,-2.61333335613211,102.77666886647542,4.9,12.251428347250972
inu.30000037252701,penn1240,Pennsylvania German,Indo-European,North America,209280,other,40.030507,283.6789,10.808889079135325,-2.61333335613211,102.77666886647542,4.9,12.251428347250972
wu.89067554840,penn1240,Pennsylvania German,Indo-European,North America,209280,other,40.030507,283.6789,10.808889079135325,-2.61333335613211,102.77666886647542,4.9,12.251428347250972
aeu.ark:/13960/t7rn3x660,pidg1254,Pidgin Chinook Jargon,Pidgin,North America,100000,other,55,235,0.4244444325566292,-13.760000387827557,56.20000127156575,2.2,11.512925464970229
aeu.ark:/13960/t5db8td91,pidg1254,Pidgin Chinook Jargon,Pidgin,North America,100000,other,55,235,0.4244444325566292,-13.760000387827557,56.20000127156575,2.2,11.512925464970229
umn.31951001433670z,pidg1254,Pidgin Chinook Jargon,Pidgin,North America,100000,other,55,235,0.4244444325566292,-13.760000387827557,56.20000127156575,2.2,11.512925464970229
hvd.hn6b3m,pidg1254,Pidgin Chinook Jargon,Pidgin,North America,100000,other,55,235,0.4244444325566292,-13.760000387827557,56.20000127156575,2.2,11.512925464970229
mdp.39015005140747,pidg1254,Pidgin Chinook Jargon,Pidgin,North America,100000,other,55,235,0.4244444325566292,-13.760000387827557,56.20000127156575,2.2,11.512925464970229
wau.39352074350844,pidg1254,Pidgin Chinook Jargon,Pidgin,North America,100000,other,55,235,0.4244444325566292,-13.760000387827557,56.20000127156575,2.2,11.512925464970229
mdp.39015029551515,pint1250,Pintupi-Luritja,Pama-Nyungan,Australia,390,hunter-gatherer,-23.2963,130.643,22.16416699356503,12.90333350499471,53.620001284281415,3.6,5.966146739123692
aeu.ark:/13960/t9087337n,plai1258,Plains Cree,Algic,North America,34100,hunter-gatherer,51.2437,249.537,3.324444514140487,-13.406666962305705,58.150000762939456,5.1,10.437052663271608
mdp.39015053176338,plai1258,Plains Cree,Algic,North America,34100,hunter-gatherer,51.2437,249.537,3.324444514140487,-13.406666962305705,58.150000762939456,5.1,10.437052663271608
mdp.39015008523071,plat1254,Plateau Malagasy,Austronesian,Africa,7520000,other,-19.5907,47.1211,16.04277806017134,12.31333360671997,293.4500035603841,2.3,15.833076695926023
mdp.39015058219802,plau1238,Plautdietsch,Indo-European,North America,84900,other,49.578028,250.646132,3.49222228133844,-11.206666787465414,64.06333405176798,5.6,11.349229372299439
uc1.32106010458906,pohn1238,Pohnpeian,Austronesian,Papunesia,29000,other,6.87212,158.223,26.534444851345487,26.21333376566569,460.7033378601074,2.9,10.275051108968611
coo.31924014112084,poli1260,Polish,Indo-European,Eurasia,37794600,other,51.8439,18.6255,8.472222389425669,-3.7233334029714262,74.79666817982992,3.7,17.447676793241904
loc.ark:/13960/t6tx4hz6c,poli1260,Polish,Indo-European,Eurasia,37794600,other,51.8439,18.6255,8.472222389425669,-3.7233334029714262,74.79666817982992,3.7,17.447676793241904
